observation_id,canonical_player_id,canonical_player_name,player_name,display_name,team,team_code,birth_date,age_at_rating,game_title,work,version,official_version,archive_version,update_date,rating_reference_date,rating_reference_season,rating_reference_description,performance_season_used,speed,trajectory,contact,power,arm,fielding,catching,position_code,slot,previous_speed,speed_change,abs_speed_change,days_since_previous_rating,change_class,source,source_url,official_update_url,source_confidence,identity_confidence,identity_method,conflict_flag
2024:1_01:E:46,proeye:13115130,山田　遥楓,山田　遥楓,山 田,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,63,2,32,47,80,66,54,i,46,63,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:47,proeye:61965151,小深田　大翔,小深田　大翔,小深田,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,84,2,51,48,45,53,60,io,47,84,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:48,proeye:61165132,阿部　寿樹,阿部　寿樹,阿 部,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,55,3,52,61,68,59,63,io,48,55,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:49,proeye:81985135,鈴木　大地,鈴木　大地,鈴 木,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,55,2,57,54,50,56,65,io,49,55,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:50,proeye:41145138,伊藤　裕季也,伊藤　裕季也,伊 藤,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,55,4,46,64,50,47,49,io,50,55,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:51,proeye:73175138,渡邊　佳明,渡邊　佳明,渡邊佳明,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,50,2,53,39,59,54,51,io,51,50,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,high,exact_name_team_reference_season,
2024:1_01:E:52,proeye:73175136,山﨑　剛,山﨑　剛,山﨑剛,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,77,2,49,59,46,67,53,io,52,77,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,high,exact_name_team_reference_season,
2024:1_01:E:53,proeye:01905151,黒川　史陽,黒川　史陽,黒 川,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,62,3,50,53,46,43,52,io,53,62,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:54,unresolved:2024:1_01:E:54:青野,青 野,青 野,青 野,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,61,4,20,46,63,30,25,ic,54,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,unresolved,no_local_canonical_match,
2024:1_01:E:55,proeye:11015157,平良　竜哉,平良　竜哉,平 良,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,67,3,40,55,68,45,38,io,55,67,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:56,proeye:71075157,辰見　鴻之介,辰見　鴻之介,辰見鴻,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,91,2,43,28,46,38,43,io,56,91,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:57,proeye:21325135,岡島　豪郎,岡島　豪郎,岡 島,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,66,3,50,60,70,64,57,oci,57,66,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:58,proeye:81385138,小郷　裕哉,小郷　裕哉,小 郷,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,84,3,57,63,66,64,42,o,58,84,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:59,proeye:71975135,島内　宏明,島内　宏明,島 内,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,70,3,54,61,41,51,72,o,59,70,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:60,proeye:11015138,辰己　涼介,辰己　涼介,辰 己,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,80,3,53,64,88,75,61,o,60,80,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:61,proeye:11215134,田中　和基,田中　和基,田中和,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,78,3,28,62,79,71,52,o,61,78,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:62,proeye:01805151,武藤　敦貴,武藤　敦貴,武 藤,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,75,2,48,54,69,52,48,o,62,75,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:E:63,proeye:43545155,吉野　創士,吉野　創士,吉 野,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,58,4,40,52,68,43,41,o,63,58,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,low,unique_name_fragment_team_all_available_seasons,
2024:1_01:E:64,unresolved:2024:1_01:E:64:前田,前 田,前 田,前 田,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,67,3,35,45,71,48,44,o,64,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,unresolved,no_local_canonical_match,
2024:1_01:E:65,proeye:21425159,中島　大輔,中島　大輔,中 島,東北楽天ゴールデンイーグルス,E,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,85,2,40,40,45,50,53,o,65,85,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_E_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:19,unresolved:2024:1_01:F:19:上原,上 原,上 原,上 原,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,86,3,17,44,70,42,40,pro,19,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,unresolved,no_local_canonical_match,
2024:1_01:F:33,proeye:73375157,矢澤　宏太,矢澤　宏太,矢 澤,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,87,2,38,46,78,43,43,rpo,33,87,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,low,unique_name_fragment_team_all_available_seasons,
2024:1_01:F:36,proeye:11015159,進藤　勇也,進藤　勇也,進 藤,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,52,3,25,52,78,51,43,c,36,52,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:37,proeye:61065137,伏見　寅威,伏見　寅威,伏 見,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,40,3,41,59,61,50,49,ci,37,40,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:38,proeye:73975136,Ａ．マルティネス,Ａ．マルティネス,マルティネス,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,43,3,55,73,81,42,57,cio,38,43,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,high,exact_name_team_reference_season,
2024:1_01:F:39,proeye:21925151,郡司　裕也,郡司　裕也,郡 司,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,61,3,57,63,51,40,39,cio,39,61,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:40,proeye:51055138,田宮　裕涼,田宮　裕涼,田 宮,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,61,2,53,42,81,48,41,cio,40,61,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:41,proeye:61965130,清水　優心,清水　優心,清 水,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,44,3,32,62,76,52,58,cio,41,44,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:42,proeye:01805153,古川　裕大,古川　裕大,古 川,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,67,3,46,48,72,47,53,coi,42,67,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:43,proeye:63165155,水野　達稀,水野　達稀,水 野,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,71,2,48,55,58,52,50,i,43,68,3,3,0,MODERATE_CHANGE,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,same_date_speed_conflict
2024:1_01:F:44,proeye:31435157,奈良間　大己,奈良間　大己,奈良間,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,64,2,43,41,48,54,42,i,44,64,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:45,proeye:01505155,上川畑　大悟,上川畑　大悟,上川畑,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,64,2,47,42,70,65,51,i,45,64,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:46,unresolved:2024:1_01:F:46:明瀬,明 瀬,明 瀬,明 瀬,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,38,3,28,56,76,26,24,i,46,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,unresolved,no_local_canonical_match,
2024:1_01:F:47,proeye:31435138,野村　佑希,野村　佑希,野 村,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,52,4,56,67,58,51,42,io,47,52,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:48,proeye:81385157,加藤　豪将,加藤　豪将,加藤豪,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,72,3,56,63,59,45,52,io,48,72,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:49,proeye:11215118,中島　卓也,中島　卓也,中島卓,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,84,2,44,34,62,76,65,io,49,84,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:50,proeye:21125134,石井　一成,石井　一成,石 井,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,79,2,43,53,75,64,55,io,50,79,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:51,proeye:41545136,清宮　幸太郎,清宮　幸太郎,清 宮,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,56,4,57,66,62,53,47,io,51,56,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:52,proeye:61865153,細川　凌平,細川　凌平,細 川,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,82,2,38,34,51,35,31,io,52,82,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:53,proeye:01105155,有薗　直輝,有薗　直輝,有 薗,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,63,3,31,58,78,42,48,io,53,63,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,low,unique_name_fragment_team_all_available_seasons,
2024:1_01:F:54,proeye:71975155,阪口　樂,阪口　樂,阪 口,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,47,4,28,56,64,28,32,io,54,47,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,low,unique_name_fragment_team_all_available_seasons,
2024:1_01:F:55,proeye:51655151,福田　光輝,福田　光輝,福田光,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,58,3,34,55,71,50,48,io,55,58,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:56,proeye:13315136,若林　晃弘,若林　晃弘,若 林,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,70,3,47,53,68,53,43,io,56,70,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,low,unique_name_fragment_team_all_available_seasons,
2024:1_01:F:57,proeye:11815138,万波　中正,万波　中正,万 波,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,64,4,62,77,96,67,52,oi,57,64,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:58,proeye:73075159,Ｆ．レイエス,Ｆ．レイエス,レイエス,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,54,3,45,87,63,32,43,oi,58,54,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,high,exact_name_team_reference_season,
2024:1_01:F:59,proeye:31135130,淺間　大基,淺間　大基,淺 間,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,70,2,52,57,81,63,53,oi,59,70,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,medium,unique_prefix_team_reference_season,
2024:1_01:F:60,proeye:21625135,松本　剛,松本　剛,松本剛,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,69,2,68,45,64,64,63,o,60,69,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,high,exact_name_team_reference_season,
2024:1_01:F:61,proeye:63765159,Ａ．スティーブンソン,Ａ．スティーブンソン,スティーブンソン,北海道日本ハムファイターズ,F,,,パワフルプロ野球2024-2025,2024,1.01,1.01,1_01,2024-07-18,,2024,"Registered-player additions and player-data update; roster cutoff stated as 2024-05-17, not a universal assessment date.",,88,2,49,65,38,64,53,o,61,88,0,0,0,UNCHANGED,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2024/dat_F_1_01.html,https://www.konami.com/pawa/2024-2025/update/240718,high,high,exact_name_team_reference_season,
